"Área";"Responsável";"Indicador";"Impacto DIRETO";"Tipo N";"Meta";"Resultado";"Mês texto";"Ano";"Status";"Comentários";"Ações"
"Gerência Fabril";"Ricardo";"Refugo​ Estratificado";"Prazo de Entrega";"N2/N3";"S/ Meta";"S/ Meta";"Junho";"2025";"Indefinido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Refugo​ Estratificado";"Prazo de Entrega";"N2/N3";"S/ Meta";"S/ Meta";"Julho";"2025";"Indefinido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Refugo​ Estratificado";"Prazo de Entrega";"N2/N3";"S/ Meta";"S/ Meta";"Agosto";"2025";"Indefinido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Refugo​ Estratificado";"Prazo de Entrega";"N2/N3";"S/ Meta";"S/ Meta";"Setembro";"2025";"Indefinido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Refugo​ Estratificado";"Prazo de Entrega";"N2/N3";"S/ Meta";"S/ Meta";"Outubro";"2025";"Indefinido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Refugo​ Estratificado";"Prazo de Entrega";"N2/N3";"S/ Meta";"S/ Meta";"Novembro";"2025";"Indefinido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Refugo​ Estratificado";"Prazo de Entrega";"N2/N3";"S/ Meta";"S/ Meta";"Dezembro";"2025";"Indefinido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Valor de Produção Mensal";"Carteira Biza";"N2/N3";"2435000";"1902832.08";"Janeiro";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Valor de Produção Mensal";"Carteira Biza";"N2/N3";"2538000";"2543316.58";"Fevereiro";"2025";"Atingido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Valor de Produção Mensal";"Carteira Biza";"N2/N3";"2627000";"1790019.72";"Março";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Valor de Produção Mensal";"Carteira Biza";"N2/N3";"2742000";"1852867.6";"Abril";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Valor de Produção Mensal";"Carteira Biza";"N2/N3";"2752000";"1417947.15";"Maio";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Valor de Produção Mensal";"Carteira Biza";"N2/N3";"2700000";"1564635.92";"Junho";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Valor de Produção Mensal";"Carteira Biza";"N2/N3";"2149277.15";"2219512.42";"Julho";"2025";"Atingido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Valor de Produção Mensal";"Carteira Biza";"N2/N3";"1933319.42";"1578569.51";"Agosto";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Valor de Produção Mensal";"Carteira Biza";"N2/N3";"2084251.35";"1520295.59";"Setembro";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Valor de Produção Mensal";"Carteira Biza";"N2/N3";"1821132.81";"1973312.86";"Outubro";"2025";"Atingido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Valor de Produção Mensal";"Carteira Biza";"N2/N3";"2207000";"1762978.86";"Novembro";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Valor de Produção Mensal";"Carteira Biza";"N2/N3";"2333000";"1541340.09";"Dezembro";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Valor de Produção Acumulado";"Carteira Biza";"N2/N3";"2435000";"1902832.08";"Janeiro";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Valor de Produção Acumulado";"Carteira Biza";"N2/N3";"4973000";"4446148.66";"Fevereiro";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Valor de Produção Acumulado";"Carteira Biza";"N2/N3";"7600000";"6236168.38";"Março";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Valor de Produção Acumulado";"Carteira Biza";"N2/N3";"10342000";"8089035.98";"Abril";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Valor de Produção Acumulado";"Carteira Biza";"N2/N3";"13094000";"9506983.13";"Maio";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Valor de Produção Acumulado";"Carteira Biza";"N2/N3";"15794000";"11071619.05";"Junho";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Valor de Produção Acumulado";"Carteira Biza";"N2/N3";"17943277.15";"13291131.47";"Julho";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Valor de Produção Acumulado";"Carteira Biza";"N2/N3";"19876596.57";"14869700.98";"Agosto";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Valor de Produção Acumulado";"Carteira Biza";"N2/N3";"21960847.92";"16389996.57";"Setembro";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Valor de Produção Acumulado";"Carteira Biza";"N2/N3";"23781980.73";"18363309.43";"Outubro";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Valor de Produção Acumulado";"Carteira Biza";"N2/N3";"25988980.73";"20126288.29";"Novembro";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Fabril";"Ricardo";"Valor de Produção Acumulado";"Carteira Biza";"N2/N3";"28321980.73";"21667628.38";"Dezembro";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria";"Custos";"N2";"0.41";"0.708025197893447";"Janeiro";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria";"Custos";"N2";"0.41";"0.648804031309386";"Fevereiro";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria";"Custos";"N2";"0.41";"1.17036641361694";"Março";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria";"Custos";"N2";"0.41";"0.818802061194227";"Abril";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria";"Custos";"N2";"0.41";"0.991795413531456";"Maio";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria";"Custos";"N2";"0.41";"0.888591334398101";"Junho";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria";"Custos";"N2";"0.41";"0.576285159963196";"Julho";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria";"Custos";"N2";"0.41";"0.984460608262984";"Agosto";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria";"Custos";"N2";"0.41";"1.01519034203079";"Setembro";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria";"Custos";"N2";"0.41";"0.786285318183147";"Outubro";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria";"Custos";"N2";"0.41";"0.922538572016683";"Novembro";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria";"Custos";"N2";"0.41";"0.766600880406606";"Dezembro";"2025";"Ñ Atingido";"Gastos abaixo da Média devido as férias coletivas!​ Contas com grandes gastos são os valores fixos para manter a estrutura da Planta!";"Mantivemos pessoas no Plantão para atender as demandas críticas de entregas, gerando um resultado positivo!"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria Estratificado";"Custos";"N2";"S/ Meta";"S/ Meta";"Janeiro";"2025";"Indefinido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria Estratificado";"Custos";"N2";"S/ Meta";"S/ Meta";"Fevereiro";"2025";"Indefinido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria Estratificado";"Custos";"N2";"S/ Meta";"S/ Meta";"Março";"2025";"Indefinido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria Estratificado";"Custos";"N2";"S/ Meta";"S/ Meta";"Abril";"2025";"Indefinido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria Estratificado";"Custos";"N2";"S/ Meta";"S/ Meta";"Maio";"2025";"Indefinido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria Estratificado";"Custos";"N2";"S/ Meta";"S/ Meta";"Junho";"2025";"Indefinido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria Estratificado";"Custos";"N2";"S/ Meta";"S/ Meta";"Julho";"2025";"Indefinido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria Estratificado";"Custos";"N2";"S/ Meta";"S/ Meta";"Agosto";"2025";"Indefinido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria Estratificado";"Custos";"N2";"S/ Meta";"S/ Meta";"Setembro";"2025";"Indefinido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria Estratificado";"Custos";"N2";"S/ Meta";"S/ Meta";"Outubro";"2025";"Indefinido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria Estratificado";"Custos";"N2";"S/ Meta";"S/ Meta";"Novembro";"2025";"Indefinido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria Estratificado";"Custos";"N2";"S/ Meta";"S/ Meta";"Dezembro";"2025";"Indefinido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria Pareto";"Custos";"N2";"S/ Meta";"S/ Meta";"Janeiro";"2025";"Indefinido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria Pareto";"Custos";"N2";"S/ Meta";"S/ Meta";"Fevereiro";"2025";"Indefinido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria Pareto";"Custos";"N2";"S/ Meta";"S/ Meta";"Março";"2025";"Indefinido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria Pareto";"Custos";"N2";"S/ Meta";"S/ Meta";"Abril";"2025";"Indefinido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria Pareto";"Custos";"N2";"S/ Meta";"S/ Meta";"Maio";"2025";"Indefinido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria Pareto";"Custos";"N2";"S/ Meta";"S/ Meta";"Junho";"2025";"Indefinido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria Pareto";"Custos";"N2";"S/ Meta";"S/ Meta";"Julho";"2025";"Indefinido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria Pareto";"Custos";"N2";"S/ Meta";"S/ Meta";"Agosto";"2025";"Indefinido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria Pareto";"Custos";"N2";"S/ Meta";"S/ Meta";"Setembro";"2025";"Indefinido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria Pareto";"Custos";"N2";"S/ Meta";"S/ Meta";"Outubro";"2025";"Indefinido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria Pareto";"Custos";"N2";"S/ Meta";"S/ Meta";"Novembro";"2025";"Indefinido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF - Relatório Controladoria Pareto";"Custos";"N2";"S/ Meta";"S/ Meta";"Dezembro";"2025";"Indefinido";"82% são gastos fixos para a manter a Planta Trabalhando!";"Trabalhando em cima da aderência de Produção;​
Treinamentos de Liderança;​
Melhorias nos processos;"

"Gerência Adm";"Eberson";"GGF Salarial - Relatório Entradas de NF";"Salário Variável";"N3";"0.9501";"0.642172780540113";"Janeiro";"2025";"Atingido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF Salarial - Relatório Entradas de NF";"Salário Variável";"N3";"0.9501";"1.11020112819305";"Fevereiro";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF Salarial - Relatório Entradas de NF";"Salário Variável";"N3";"0.9501";"0.932895067618822";"Março";"2025";"Atingido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF Salarial - Relatório Entradas de NF";"Salário Variável";"N3";"0.9501";"0.791391173998753";"Abril";"2025";"Atingido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF Salarial - Relatório Entradas de NF";"Salário Variável";"N3";"0.9501";"0.657845457352882";"Maio";"2025";"Atingido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF Salarial - Relatório Entradas de NF";"Salário Variável";"N3";"0.9501";"0.721570975010699";"Junho";"2025";"Atingido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF Salarial - Relatório Entradas de NF";"Salário Variável";"N3";"0.9501";"0.768871654285352";"Julho";"2025";"Atingido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF Salarial - Relatório Entradas de NF";"Salário Variável";"N3";"0.9501";"0.846998763632764";"Agosto";"2025";"Atingido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF Salarial - Relatório Entradas de NF";"Salário Variável";"N3";"0.9501";"0.798781420892144";"Setembro";"2025";"Atingido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF Salarial - Relatório Entradas de NF";"Salário Variável";"N3";"0.9501";"1.22598732235005";"Outubro";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF Salarial - Relatório Entradas de NF";"Salário Variável";"N3";"0.9501";"0.959443169323944";"Novembro";"2025";"Ñ Atingido";"N/A";"N/A"

"Gerência Adm";"Eberson";"GGF Salarial - Relatório Entradas de NF";"Salário Variável";"N3";"0.9501";"0.824946038391187";"Dezembro";"2025";"Atingido";"N/A";"N/A"

"Compras";"Laura Emanuele";"Performance de reposição de MP BIZA";"Produção";"N3";"S/ Meta";"S/ Meta";"Janeiro";"2026";"Indefinido";"•Período de férias influenciou no aumento de itens ""atrasados"", falta de mão de obra no recebimento e conferência do material, atrasando entrada da nf.
•Notas Fiscais com lançamento realizado após prazo interno, apresentando variação entre 10 e 15 dias em relação à data de emissão.
•Máquinas OmilLtda (NF 98636 –15 dias)
•MarvitubosTubos e Peças Hidráulicas Ltda (NF 86319 e 86320 –15 dias)
•FGM Plásticos de Engenharia Ltda (NF 42928 –14 dias)
•AçoTuboSoluções em Aço Ltda (NF 159 –12 dias)
•TrimetaisIndústria Metalúrgica Ltda (NF 49644 –11 dias)
•AçoTuboIndústria e Comércio Ltda (NF 156853 –11 dias)
•Aços FavoritDistribuidora Ltda (NF 879998 –10 dias)";"XXX"

"Compras";"Laura Emanuele";"Performance de reposição de MP BIZA";"Produção";"N3";"S/ Meta";"S/ Meta";"Fevereiro";"2026";"Indefinido";"Priorização das Notas Fiscais ( MP )​
Organização do Setor Recebimento – Completando quadro de colaboradores)";"Distribuição das atividades;​
Qualidade dentro do recebimento;"

"Compras";"Laura Emanuele";"Performance de reposição de MP BIZA";"Produção";"N3";"S/ Meta";"S/ Meta";"Março";"2026";"Indefinido";"Atraso na entrada de nfs por alguns fatores: perda de nf, alteração em ocs, atraso em algumas linhas devido a processos internos do fornecedor";"Follow up com fornecedores, melhoria no processo de recebimento e fiscal"

"Compras";"Laura Emanuele";"Performance de reposição de MP BIZA";"Produção";"N3";"-";"-";"Abril";"2026";"-";"0";"0"

"Compras";"Laura Emanuele";"Performance de reposição de MP BIZA";"Produção";"N3";"-";"-";"Maio";"2026";"-";"0";"0"

"Compras";"Laura Emanuele";"Performance de reposição de MP BIZA";"Produção";"N3";"-";"-";"Junho";"2026";"-";"0";"0"

"Compras";"Laura Emanuele";"Performance de reposição de MP BIZA";"Produção";"N3";"-";"-";"Julho";"2026";"-";"0";"0"

"Compras";"Laura Emanuele";"Performance de reposição de MP BIZA";"Produção";"N3";"-";"-";"Agosto";"2026";"-";"0";"0"

"Compras";"Laura Emanuele";"Performance de reposição de MP BIZA";"Produção";"N3";"-";"-";"Setembro";"2026";"-";"0";"0"

"Compras";"Laura Emanuele";"Performance de reposição de MP BIZA";"Produção";"N3";"-";"-";"Outubro";"2026";"-";"0";"0"

"Compras";"Laura Emanuele";"Performance de reposição de MP BIZA";"Produção";"N3";"-";"-";"Novembro";"2026";"-";"0";"0"

"Compras";"Laura Emanuele";"Performance de reposição de MP BIZA";"Produção";"N3";"-";"-";"Dezembro";"2026";"-";"0";"0"

"Eng. Produto";"João Leopoldo";"Demanda Orçamentos de Internalização​";"Carteira Biza";"N2/N3";"S/ Meta";"740";"Janeiro";"2026";"Indefinido";"Foram orçados 5 itens e declinado 33 itens totalizando análise de 38 itens no mês de Janeiro.​ Os declinados são em função de baixo valor agregado e baixo consumo, sendo inviável o desenvolvimento.";"Se possível, avaliar junto a Union novamente um incremento de itens de outros fornecedores nesta lista para que possamos ampliar os desenvolvimentos de itens que atualmente estão sendo feitos por concorrentes."

"Eng. Produto";"João Leopoldo";"Demanda Orçamentos de Internalização​";"Carteira Biza";"N2/N3";"0";"740";"Fevereiro";"2026";"Atingido";"Estamos seguindo com a lista atual.​
Tivemos 6 orçamentos enviados em Fevereiro e 1 pedido recebido.";"xxx"

"Eng. Produto";"João Leopoldo";"Demanda Orçamentos de Internalização​";"Carteira Biza";"N2/N3";"0";"740";"Março";"2026";"Atingido";"Não é viável continuar trabalhando nestes itens, pois os valores são baixos sem contar no volume de vendas que não justifica o desenvolvimento.";"Se não incrementarmos novas demandas para essa linha de orçamentos, sugiro não fazermos mais esse acompanhamento."

"Eng. Produto";"João Leopoldo";"Demanda Orçamentos de Internalização​";"Carteira Biza";"N2/N3";"0";"-";"Abril";"2026";"-";"0";"0"

"Eng. Produto";"João Leopoldo";"Demanda Orçamentos de Internalização​";"Carteira Biza";"N2/N3";"0";"-";"Maio";"2026";"-";"0";"0"

"Eng. Produto";"João Leopoldo";"Demanda Orçamentos de Internalização​";"Carteira Biza";"N2/N3";"0";"-";"Junho";"2026";"-";"0";"0"

"Eng. Produto";"João Leopoldo";"Demanda Orçamentos de Internalização​";"Carteira Biza";"N2/N3";"0";"-";"Julho";"2026";"-";"0";"0"

"Eng. Produto";"João Leopoldo";"Demanda Orçamentos de Internalização​";"Carteira Biza";"N2/N3";"0";"-";"Agosto";"2026";"-";"0";"0"

"Eng. Produto";"João Leopoldo";"Demanda Orçamentos de Internalização​";"Carteira Biza";"N2/N3";"0";"-";"Setembro";"2026";"-";"0";"0"

"Eng. Produto";"João Leopoldo";"Demanda Orçamentos de Internalização​";"Carteira Biza";"N2/N3";"0";"-";"Outubro";"2026";"-";"0";"0"

"Eng. Produto";"João Leopoldo";"Demanda Orçamentos de Internalização​";"Carteira Biza";"N2/N3";"0";"-";"Novembro";"2026";"-";"0";"0"

"Eng. Produto";"João Leopoldo";"Demanda Orçamentos de Internalização​";"Carteira Biza";"N2/N3";"0";"-";"Dezembro";"2026";"-";"0";"0"

"Eng. Produto";"João Leopoldo";"Percentual de Itens Novos Produzidos no Mês​";"Carteira Biza";"N3";"0.12";"0.0497222349449614";"Janeiro";"2026";"Ñ Atingido";"Foram finalizados e entregues 10 itens novos dentro do mês de Janeiro. Com destaque para chapas de desgaste vendidas pela filial de ITAJAI que sozinha deu faturamento BIZA de R$ 49.284,00";"Estamos trabalhando forte na Liberação de itens novos na tela de Engenharia.​ Hoje 10/02 temos bloqueado 37 itens – com valor próximo a 581 mil reais.  Muito em função da reforma da chave Grifo (R$ 80 Mil ) e Escadas novas que tem valor agregado individualmente. Hoje 12/02 - 30 itens = 325 mil Bloqueado na Engenharia."

"Eng. Produto";"João Leopoldo";"Percentual de Itens Novos Produzidos no Mês​";"Carteira Biza";"N3";"0.12";"0.157357026700976";"Fevereiro";"2026";"Atingido";"Já a mais de 12 meses sem bater a meta de 12%, conseguimos devido a itens de valor agregado como escadas da ADECOAGRO e Haste / Camisa da TABOCA.​
15 itens novos enviados.";"Continuar com desenvolvimentos de itens de valor agregado.​
R$ 1.317.337,00 Bloqueado na Engenharia.​
40 itens ( vamos liberar 4 itens até o fim do dia )"

"Eng. Produto";"João Leopoldo";"Percentual de Itens Novos Produzidos no Mês​";"Carteira Biza";"N3";"0.12";"0.255695453135986";"Março";"2026";"Atingido";"28 itens novos foram finalizados em Março.​
Destaque para 1 modulo da GRELHA do britador com valor R$ 286.841,67.";"Continuar buscando desenvolvimento de novas linhas e novos produtos."

"Eng. Produto";"João Leopoldo";"Percentual de Itens Novos Produzidos no Mês​";"Carteira Biza";"N3";"0.12";"-";"Abril";"2026";"-";"0";"0"

"Eng. Produto";"João Leopoldo";"Percentual de Itens Novos Produzidos no Mês​";"Carteira Biza";"N3";"0.12";"-";"Maio";"2026";"-";"0";"0"

"Eng. Produto";"João Leopoldo";"Percentual de Itens Novos Produzidos no Mês​";"Carteira Biza";"N3";"0.12";"-";"Junho";"2026";"-";"0";"0"

"Eng. Produto";"João Leopoldo";"Percentual de Itens Novos Produzidos no Mês​";"Carteira Biza";"N3";"0.12";"-";"Julho";"2026";"-";"0";"0"

"Eng. Produto";"João Leopoldo";"Percentual de Itens Novos Produzidos no Mês​";"Carteira Biza";"N3";"0.12";"-";"Agosto";"2026";"-";"0";"0"

"Eng. Produto";"João Leopoldo";"Percentual de Itens Novos Produzidos no Mês​";"Carteira Biza";"N3";"0.12";"-";"Setembro";"2026";"-";"0";"0"

"Eng. Produto";"João Leopoldo";"Percentual de Itens Novos Produzidos no Mês​";"Carteira Biza";"N3";"0.12";"-";"Outubro";"2026";"-";"0";"0"

"Eng. Produto";"João Leopoldo";"Percentual de Itens Novos Produzidos no Mês​";"Carteira Biza";"N3";"0.12";"-";"Novembro";"2026";"-";"0";"0"

"Eng. Produto";"João Leopoldo";"Percentual de Itens Novos Produzidos no Mês​";"Carteira Biza";"N3";"0.12";"-";"Dezembro";"2026";"-";"0";"0"

"Eng. Produto";"João Leopoldo";"Demandas de Orçamentos Entregues no Mês";"Carteira Biza";"N3";"S/ meta";"87";"Janeiro";"2026";"Indefinido";"Devido a equipe estar reduzida devido a termos o Anderson, Ronald de férias e o Daniel fazendo desenhos é natural que o número de orçamentos em Janeiro seja baixo.";"VagadeDesenhistaemabertoparacontrataçãoereforçodaequipe."

"Eng. Produto";"João Leopoldo";"Demandas de Orçamentos Entregues no Mês";"Carteira Biza";"N3";"0";"51";"Fevereiro";"2026";"Atingido";"Carnaval / Férias e demanda de escadas com o Daniel colaboraram com redução de respostas de orçamento.​
Poucas cotações solicitadas do Suprimentos / Comercial tambem.";"XXX"

"Eng. Produto";"João Leopoldo";"Demandas de Orçamentos Entregues no Mês";"Carteira Biza";"N3";"0";"13";"Março";"2026";"Atingido";"183 itens orçados e apenas 13 viraram pedido.
Orçamentos Exportação e inclusão de contrato grande porte.";"XXX"

"Eng. Produto";"João Leopoldo";"Demandas de Orçamentos Entregues no Mês";"Carteira Biza";"N3";"0";"-";"Abril";"2026";"Atingido";"0";"0"

"Eng. Produto";"João Leopoldo";"Demandas de Orçamentos Entregues no Mês";"Carteira Biza";"N3";"0";"-";"Maio";"2026";"Atingido";"0";"0"

"Eng. Produto";"João Leopoldo";"Demandas de Orçamentos Entregues no Mês";"Carteira Biza";"N3";"0";"-";"Junho";"2026";"Atingido";"0";"0"

"Eng. Produto";"João Leopoldo";"Demandas de Orçamentos Entregues no Mês";"Carteira Biza";"N3";"0";"-";"Julho";"2026";"Atingido";"0";"0"

"Eng. Produto";"João Leopoldo";"Demandas de Orçamentos Entregues no Mês";"Carteira Biza";"N3";"0";"-";"Agosto";"2026";"Atingido";"0";"0"

"Eng. Produto";"João Leopoldo";"Demandas de Orçamentos Entregues no Mês";"Carteira Biza";"N3";"0";"-";"Setembro";"2026";"Atingido";"0";"0"

"Eng. Produto";"João Leopoldo";"Demandas de Orçamentos Entregues no Mês";"Carteira Biza";"N3";"0";"-";"Outubro";"2026";"Atingido";"0";"0"
